id_dataset_historique_seance_exercice,age,sexe,poids_kg,taille_cm,bpm_max,bpm_moyen,bpm_repos,duree_seance_minutes,calories_brulees,type_sport,pourcentage_gras,consommation_eau_ml,frequence_sport_jour_semaine,niveau_experience
11541,50,F,99.4,170,181,120,58,52.8,694.0,Yoga,30.5,1500.0,3,0
11542,18,M,51.4,183,195,141,54,58.2,1145.0,HIIT,23.7,1700.0,2,3
11543,22,M,96.9,180,163,132,56,56.4,748.0,HIIT,21.7,2500.0,4,2
11544,26,F,64.3,170,192,140,65,90.6,1236.0,Yoga,33.9,3600.0,3,2
11545,42,F,40.0,172,197,139,74,98.4,1143.0,Yoga,24.0,1500.0,3,2
11546,37,M,40.0,192,194,128,72,113.4,1753.0,Strength,10.0,3400.0,5,1
11547,30,F,85.4,171,188,169,74,70.2,744.0,HIIT,21.6,3600.0,4,2
11548,33,F,72.9,158,178,153,57,56.4,1139.0,HIIT,25.9,3500.0,2,1
11549,25,F,48.8,184,186,168,65,100.8,972.0,Strength,25.0,1700.0,3,2
11550,38,M,53.6,170,188,126,73,58.2,1083.0,Yoga,30.4,3400.0,4,2
11551,47,M,77.9,176,164,139,59,77.4,1233.0,Cardio,34.0,2800.0,2,1
11552,35,M,68.5,173,175,142,58,72.0,840.0,Cardio,19.3,2100.0,2,3
11553,32,F,113.1,173,165,135,58,90.0,1081.0,Yoga,26.2,3300.0,4,1
11554,27,F,53.7,175,167,137,74,120.0,788.0,Yoga,13.3,2600.0,3,0
11555,25,M,61.3,177,173,167,50,112.8,1760.0,Strength,35.0,3100.0,4,2
11556,38,M,41.1,167,184,133,74,37.8,804.0,HIIT,25.6,2800.0,5,3
11557,36,M,78.2,163,191,169,74,120.0,1381.0,Cardio,23.1,2700.0,3,2
11558,35,M,94.6,169,167,158,57,45.0,1534.0,Yoga,33.1,2000.0,4,2
11559,28,F,68.8,173,198,169,66,87.6,1279.0,Yoga,31.4,1600.0,3,1
11560,27,F,43.4,171,184,165,71,74.4,945.0,Strength,10.0,3600.0,2,2
11561,40,F,40.0,174,173,164,72,79.8,1194.0,HIIT,22.7,1500.0,4,1
11562,24,M,70.3,187,191,127,62,105.0,1285.0,Yoga,23.9,1500.0,2,3
11563,18,M,64.7,167,167,152,74,82.8,1506.0,HIIT,26.0,1700.0,4,3
11564,59,M,61.0,162,191,162,74,101.4,499.0,HIIT,14.6,1800.0,3,3
11565,37,F,44.2,161,168,164,73,67.8,1011.0,Yoga,28.8,2500.0,4,3
11566,18,M,77.8,176,183,157,74,76.2,1086.0,HIIT,24.6,3300.0,3,1
11567,53,M,53.5,171,195,169,54,62.4,900.0,Yoga,25.1,2700.0,3,2
11568,44,M,63.7,162,176,166,54,69.6,1142.0,Cardio,23.0,3200.0,5,2
11569,28,F,64.1,182,170,120,57,91.8,686.0,Yoga,16.3,2700.0,2,0
11570,30,F,40.0,193,180,143,74,116.4,916.0,Yoga,17.2,2300.0,2,1
11571,25,F,68.8,173,182,133,74,99.0,851.0,Strength,28.8,1800.0,3,3
11572,53,F,68.9,160,191,155,70,53.4,874.0,Yoga,10.2,1600.0,3,2
11573,25,M,100.4,176,173,169,58,51.0,1465.0,Cardio,30.4,1800.0,3,1
11574,58,F,105.7,165,171,136,71,73.2,841.0,Cardio,32.0,3400.0,0,3
11575,50,F,60.4,172,184,124,74,120.0,494.0,Yoga,27.9,3000.0,4,2
11576,23,M,56.2,158,184,141,71,120.0,640.0,Cardio,25.2,1500.0,4,1
11577,18,F,42.6,156,180,169,62,76.2,1497.0,Strength,27.1,3600.0,4,1
11578,59,F,97.4,157,199,153,70,43.8,877.0,Yoga,18.1,3300.0,4,1
11579,21,M,46.4,200,198,135,74,60.0,497.0,Cardio,29.7,1800.0,2,1
11580,32,M,57.4,166,189,136,62,93.0,1068.0,HIIT,24.6,3400.0,2,2
11581,38,M,87.9,175,183,130,74,92.4,1273.0,HIIT,24.2,1600.0,3,1
11582,40,M,87.8,164,161,145,59,97.8,849.0,Cardio,22.5,2600.0,4,2
11583,52,F,62.4,191,191,161,63,120.0,1783.0,Yoga,27.3,3200.0,2,1
11584,20,F,65.7,181,189,165,55,99.6,733.0,Strength,35.0,3500.0,4,2
11585,23,F,51.4,200,182,158,65,64.2,738.0,Strength,31.7,2600.0,4,2
11586,34,F,75.2,200,196,141,73,67.8,753.0,HIIT,33.8,3600.0,4,2
11587,34,M,77.7,181,187,149,54,64.8,842.0,Strength,33.0,3000.0,2,3
11588,23,F,40.0,189,162,126,60,44.4,1237.0,Cardio,24.7,2900.0,3,1
11589,43,F,80.5,168,190,135,58,66.0,1099.0,Yoga,21.7,2100.0,5,1
11590,18,M,40.0,178,167,133,62,51.6,963.0,Yoga,16.9,3700.0,4,3
11591,28,F,109.4,158,170,165,74,116.4,619.0,HIIT,21.9,2200.0,5,1
11592,57,F,40.0,158,165,140,55,79.8,1783.0,Strength,24.7,2600.0,4,1
11593,44,F,79.5,173,184,155,56,94.2,1058.0,Yoga,17.8,2600.0,4,2
11594,21,F,68.5,161,191,169,74,70.8,1278.0,Yoga,19.9,3100.0,3,2
11595,44,F,87.5,188,173,132,66,72.6,1643.0,Strength,26.9,3100.0,2,2
11596,56,M,54.5,176,196,148,74,84.0,659.0,HIIT,32.1,2800.0,4,2
11597,33,F,55.4,160,185,144,67,120.0,1015.0,HIIT,30.6,2700.0,4,3
11598,32,M,85.7,153,185,133,52,61.2,1108.0,Cardio,24.0,3400.0,3,3
11599,34,F,58.2,170,189,134,55,43.8,785.0,HIIT,24.0,1600.0,4,2
11600,30,M,72.5,191,189,142,58,86.4,976.0,Cardio,28.2,3600.0,2,2
11601,20,M,90.3,168,169,135,59,66.0,758.0,Cardio,10.5,1700.0,4,1
11602,42,F,95.2,176,178,158,56,72.6,770.0,Cardio,25.3,2000.0,2,3
11603,26,M,75.0,191,181,168,74,66.0,943.0,HIIT,24.8,2000.0,3,2
11604,26,M,61.5,151,185,155,74,81.0,1079.0,Cardio,31.4,3400.0,4,2
11605,28,F,101.9,150,196,164,56,112.2,1211.0,Cardio,23.8,3200.0,2,2
11606,54,F,41.4,160,163,169,71,97.2,1385.0,Yoga,10.0,1600.0,5,3
11607,18,M,71.3,178,167,129,72,51.6,1238.0,Strength,20.6,1500.0,4,3
11608,42,M,46.2,172,167,130,69,71.4,945.0,HIIT,24.6,2900.0,2,3
11609,24,M,64.0,183,187,155,74,107.4,406.0,Yoga,27.7,1500.0,3,0
11610,54,M,47.2,175,160,134,68,70.8,1001.0,Yoga,23.9,1900.0,4,1
11611,53,M,95.5,152,164,169,52,78.6,1009.0,Yoga,21.8,1900.0,0,3
11613,47,M,100.5,156,185,133,64,52.2,872.0,Cardio,22.1,1500.0,4,2
11614,55,F,129.9,189,177,157,66,48.6,1154.0,Cardio,15.2,2400.0,4,2
11615,18,F,69.0,166,196,141,56,87.6,1251.0,Yoga,25.7,2400.0,4,2
11616,19,M,72.5,173,184,135,71,67.2,1392.0,HIIT,11.9,3500.0,3,1
11617,40,F,68.2,150,197,153,71,74.4,484.0,Cardio,24.1,3500.0,4,2
11618,49,F,105.0,163,170,139,70,91.8,1065.0,Cardio,24.0,1500.0,4,2
11619,57,F,129.9,188,162,148,56,102.6,1233.0,Strength,24.0,1800.0,3,1
11620,27,F,61.1,159,182,139,68,65.4,669.0,Yoga,16.7,1500.0,3,2
11621,50,M,62.5,167,172,121,56,68.4,1415.0,Cardio,20.9,2500.0,5,2
11622,26,M,72.4,168,196,169,53,120.0,1082.0,HIIT,29.8,2500.0,2,3
11623,55,F,93.1,182,172,148,60,73.2,1039.0,HIIT,17.3,2600.0,4,1
11624,29,F,70.8,185,160,142,52,90.0,1624.0,Yoga,14.2,3500.0,2,3
11625,52,M,51.5,160,184,162,65,87.6,1339.0,Cardio,25.2,3200.0,4,3
11626,18,F,57.1,161,198,129,66,56.4,1064.0,Cardio,31.7,2400.0,2,3
11627,36,F,64.4,197,166,153,59,87.0,1132.0,HIIT,27.9,2900.0,3,1
11628,52,M,63.0,172,184,131,54,88.8,804.0,Cardio,21.5,1500.0,4,3
11629,29,M,77.2,189,192,152,58,120.0,858.0,HIIT,25.6,3200.0,3,2
11630,18,F,40.0,166,190,147,50,96.0,1287.0,Cardio,27.6,1900.0,5,3
11631,30,F,76.3,200,193,132,59,66.6,548.0,HIIT,34.9,3200.0,3,1
11632,29,F,71.2,180,176,139,68,84.0,354.0,Cardio,10.0,3400.0,2,3
11633,55,M,104.9,156,187,155,58,52.2,1260.0,Strength,27.8,3500.0,3,1
11634,34,F,102.1,153,178,152,50,120.0,1783.0,Strength,26.5,2100.0,3,1
11635,31,F,63.6,157,165,169,74,65.4,1148.0,Strength,15.1,3400.0,4,1
11636,26,M,68.6,170,172,167,57,79.2,501.0,Yoga,25.4,1500.0,3,2
11637,33,M,46.0,171,163,145,54,77.4,671.0,Yoga,21.4,3100.0,2,3
11638,39,F,88.6,180,181,158,71,77.4,1296.0,Strength,24.3,2800.0,4,1
11639,36,M,79.7,175,168,132,74,100.2,445.0,Strength,23.9,3400.0,4,2
11640,33,F,108.7,175,199,131,74,51.6,1080.0,Yoga,24.1,1900.0,3,1
11641,45,F,61.4,176,194,120,68,73.2,909.0,Strength,21.4,2800.0,2,1
11642,21,F,69.2,187,168,127,68,88.2,1275.0,Yoga,24.1,2900.0,5,3
11643,52,M,67.4,172,160,134,51,89.4,1307.0,Strength,17.0,2600.0,2,2
11644,29,F,40.0,164,178,130,69,69.0,1093.0,HIIT,27.4,3400.0,3,2
11645,47,F,46.0,158,172,147,72,82.2,1098.0,Strength,28.5,3700.0,2,3
11646,34,M,89.1,178,174,120,51,91.2,574.0,Cardio,27.6,1500.0,4,2
11647,57,M,70.4,172,181,161,57,78.0,983.0,Yoga,29.9,3600.0,3,2
11648,24,M,65.7,184,165,146,74,95.4,954.0,Cardio,17.8,2800.0,5,2
11649,26,M,82.2,169,189,139,70,87.0,1184.0,Yoga,10.0,2500.0,5,2
11650,18,F,110.3,176,168,169,55,111.6,1391.0,Strength,33.0,3500.0,5,3
11651,54,M,42.7,172,191,153,74,120.0,987.0,Yoga,13.6,1500.0,5,2
11652,35,F,98.0,159,179,141,62,62.4,729.0,Cardio,14.2,1500.0,3,1
11653,37,F,94.5,184,160,158,61,72.0,1063.0,HIIT,26.6,2600.0,3,2
11654,30,F,57.6,166,169,160,67,111.6,1332.0,Yoga,30.9,2700.0,4,2
11655,31,M,40.0,174,194,155,68,84.0,716.0,HIIT,30.6,1500.0,4,3
11656,28,M,40.3,169,166,169,69,30.0,864.0,Cardio,24.9,2600.0,3,3
11657,53,M,60.8,166,199,121,69,67.2,926.0,Strength,26.5,3600.0,4,1
11658,56,M,72.0,177,191,168,62,93.0,1144.0,Cardio,30.0,2700.0,2,2
11659,44,M,94.4,175,163,154,58,99.6,881.0,HIIT,24.1,2900.0,3,3
11660,38,M,71.0,184,190,120,53,115.8,1700.0,Cardio,24.7,3100.0,0,3
11661,48,M,52.6,163,182,129,54,120.0,1310.0,Strength,25.1,1500.0,0,1
11662,48,F,62.9,167,198,164,64,50.4,1098.0,HIIT,24.5,3300.0,5,1
11663,33,M,59.6,160,187,127,69,84.6,573.0,Cardio,22.7,2200.0,3,1
11664,46,F,50.0,150,182,149,64,86.4,929.0,Cardio,23.8,3300.0,2,3
11665,36,F,61.2,193,166,145,55,46.2,1015.0,HIIT,18.8,1500.0,4,2
11666,36,F,82.5,166,166,134,50,57.0,640.0,Yoga,11.2,3400.0,5,2
11667,57,F,58.3,173,164,132,50,88.8,492.0,HIIT,27.7,3600.0,3,1
11668,31,M,53.0,183,182,149,55,79.8,821.0,Strength,23.6,3400.0,4,3
11669,38,F,81.1,192,190,125,61,70.8,690.0,Yoga,26.1,3100.0,4,3
11670,49,F,65.7,177,182,139,74,70.8,744.0,HIIT,26.8,3100.0,2,2
11671,21,M,81.8,183,182,163,53,120.0,1159.0,Cardio,29.2,2700.0,4,1
11672,28,F,91.2,177,164,162,55,76.8,648.0,Strength,25.4,3300.0,2,2
11673,22,M,88.9,160,182,148,74,83.4,1386.0,HIIT,28.9,2500.0,3,3
11674,43,M,88.5,172,185,131,67,88.8,1140.0,Cardio,23.6,3300.0,4,1
11675,46,M,85.9,170,180,148,66,106.2,1088.0,HIIT,13.8,3400.0,2,2
11676,18,M,56.5,186,193,129,54,84.0,901.0,HIIT,20.6,3500.0,4,2
11677,18,M,71.9,154,170,121,59,88.8,658.0,HIIT,18.9,2600.0,4,2
11678,44,M,66.8,172,191,136,68,80.4,1239.0,Cardio,31.5,2800.0,4,2
11679,55,F,46.3,170,187,139,52,120.0,1130.0,Cardio,27.3,1500.0,3,1
11680,57,M,72.4,165,168,162,56,102.6,1140.0,Yoga,10.9,2500.0,4,1
11681,41,M,70.7,181,191,134,62,91.8,1381.0,Cardio,30.3,3300.0,2,2
11682,52,F,45.0,175,196,143,74,120.0,926.0,Yoga,22.0,2400.0,3,1
11683,18,F,74.8,183,165,144,63,99.6,1174.0,Cardio,22.9,3100.0,2,2
11684,31,F,61.1,169,190,123,64,37.2,1227.0,HIIT,23.8,3600.0,2,3
11685,34,F,44.3,176,180,129,58,111.0,494.0,Strength,25.8,3200.0,4,3
11686,20,F,96.2,159,170,142,52,94.2,1305.0,Strength,10.2,2800.0,0,1
11687,47,M,69.7,183,184,121,70,61.2,747.0,HIIT,30.2,1900.0,5,1
11688,33,M,41.9,159,166,165,50,120.0,898.0,Strength,24.6,3200.0,3,2
11689,47,F,52.9,167,180,142,72,66.6,770.0,Cardio,22.9,1500.0,3,2
11690,58,M,94.6,157,191,152,74,46.8,674.0,Cardio,10.2,3300.0,0,1
11691,47,M,70.5,167,166,168,58,104.4,898.0,Strength,30.0,3200.0,3,2
11692,27,F,40.0,176,192,169,56,120.0,602.0,HIIT,28.0,3400.0,3,3
11693,51,M,51.6,183,194,161,67,120.0,1057.0,Yoga,27.6,2200.0,3,1
11694,18,F,83.3,159,165,169,72,71.4,997.0,Strength,25.7,3300.0,3,1
11695,20,M,67.7,184,193,122,66,71.4,900.0,Cardio,13.7,3400.0,5,2
11696,43,M,57.8,178,197,163,52,85.2,1418.0,Yoga,28.6,1600.0,2,1
11697,45,M,59.0,187,199,157,55,66.6,613.0,Strength,18.2,3200.0,2,1
11698,29,F,61.5,188,182,152,72,97.2,793.0,HIIT,24.2,3300.0,4,3
11699,18,F,40.0,175,176,124,68,60.6,1536.0,HIIT,14.6,3500.0,0,2
11700,37,M,79.6,168,180,137,67,120.0,920.0,Yoga,28.6,1800.0,0,3
11701,26,F,68.6,175,184,140,60,75.6,681.0,HIIT,29.4,1800.0,3,3
11702,49,F,77.9,175,196,169,64,74.4,1267.0,HIIT,24.8,3500.0,3,2
11703,23,F,40.9,175,187,136,50,68.4,1135.0,Cardio,24.8,3400.0,3,2
11704,18,M,68.7,177,161,169,68,60.6,1011.0,Cardio,27.3,3500.0,3,2
11705,23,M,114.9,161,180,120,56,76.2,891.0,HIIT,28.0,3300.0,3,1
11706,47,M,65.6,177,190,154,54,95.4,413.0,Strength,23.1,3600.0,2,2
11707,20,F,90.9,169,198,142,74,81.0,927.0,Cardio,18.1,3200.0,4,1
11708,40,M,61.0,189,196,123,71,87.0,625.0,Strength,27.4,3600.0,3,1
11709,18,M,66.8,166,166,135,59,120.0,803.0,Yoga,23.2,3000.0,2,1
11710,56,M,42.6,161,190,161,60,74.4,1260.0,HIIT,23.0,3600.0,4,3
11711,56,F,88.8,170,173,129,52,107.4,933.0,Yoga,24.1,1500.0,4,2
11712,34,F,83.2,164,171,164,69,71.4,1392.0,Yoga,22.9,3500.0,3,1
11713,38,F,99.1,150,185,159,74,82.8,995.0,HIIT,17.8,1500.0,4,1
11714,43,M,77.8,170,180,149,58,82.8,1643.0,Strength,14.9,2800.0,5,1
11715,18,M,47.8,185,161,156,50,61.2,1265.0,Yoga,30.8,3200.0,5,1
11716,24,M,40.0,182,168,120,74,76.8,303.0,Strength,25.0,3600.0,3,1
11717,35,F,91.0,155,174,136,74,59.4,1216.0,Cardio,27.0,3500.0,3,3
11718,21,M,86.3,174,184,169,61,111.0,993.0,Strength,24.9,3400.0,2,2
11719,26,M,64.6,182,196,165,55,87.6,1699.0,Yoga,28.1,3300.0,4,2
11720,23,F,59.6,181,160,146,71,92.4,1382.0,HIIT,22.6,2800.0,5,2
11721,46,F,53.7,150,177,169,54,97.2,1245.0,Strength,26.8,3700.0,4,3
11722,55,F,58.9,156,197,125,58,43.8,1103.0,Yoga,22.1,3500.0,3,2
11723,31,M,79.4,158,163,125,74,89.4,663.0,Cardio,24.0,2400.0,3,2
11724,26,M,83.1,152,163,139,51,117.0,925.0,Strength,10.0,2800.0,3,1
11725,31,F,61.7,152,177,160,54,32.4,1266.0,Yoga,23.1,1700.0,4,2
11726,27,M,66.6,170,171,149,73,85.8,1321.0,Strength,26.6,3300.0,4,3
11727,45,F,106.3,184,172,123,61,69.0,1177.0,Strength,16.9,2600.0,4,3
11728,30,F,62.3,153,185,153,68,78.0,1382.0,Yoga,20.5,1600.0,2,2
11729,48,M,83.0,155,164,169,67,76.2,1287.0,Cardio,21.5,3500.0,2,3
11730,35,M,75.4,164,198,167,63,68.4,1045.0,Yoga,20.5,1500.0,3,2
11731,30,F,98.3,184,178,161,74,94.8,576.0,HIIT,23.3,1600.0,3,2
11732,38,F,46.5,165,182,169,70,80.4,806.0,Cardio,24.1,3500.0,2,1
11733,44,M,61.6,165,167,158,74,66.6,1223.0,Strength,23.8,2900.0,4,1
11734,31,F,64.0,185,184,147,71,63.0,571.0,Strength,27.0,2000.0,5,2
11735,18,M,59.1,169,180,155,57,119.4,1505.0,Yoga,27.5,1900.0,4,1
11736,24,F,45.1,160,195,163,66,120.0,453.0,Cardio,31.2,1600.0,2,2
11737,33,M,85.0,173,161,128,64,80.4,812.0,Strength,16.6,3200.0,4,1
11738,21,F,77.9,180,199,169,56,78.0,1171.0,Cardio,19.7,3400.0,3,2
11739,20,M,40.0,152,192,151,63,90.0,572.0,HIIT,25.1,3700.0,4,1
11740,59,M,44.8,167,189,130,63,77.4,1021.0,Strength,29.8,3600.0,3,3
11741,51,F,66.4,177,184,147,55,58.2,1531.0,HIIT,33.1,3600.0,3,3
11742,50,M,40.0,200,192,155,56,49.2,829.0,Strength,24.6,2400.0,3,2
11743,42,M,96.2,163,164,148,74,82.8,887.0,Strength,16.3,1600.0,2,3
11744,45,F,54.0,186,170,148,65,81.6,670.0,Cardio,28.9,3500.0,3,2
11745,22,M,71.1,168,164,160,74,90.6,955.0,Cardio,10.0,3300.0,4,2
11746,47,F,48.6,155,176,165,74,42.6,1305.0,Cardio,15.6,2700.0,2,1
11747,34,F,100.1,197,192,164,73,120.0,1747.0,Yoga,25.5,1500.0,4,2
11748,51,F,53.7,172,169,120,52,57.0,1234.0,HIIT,10.0,3300.0,0,3
11749,27,M,83.5,167,162,129,65,88.8,1517.0,Yoga,25.8,3300.0,2,1
11750,18,M,52.4,174,181,169,63,49.8,889.0,Strength,10.0,2800.0,4,3
11751,48,M,89.5,161,170,153,57,82.8,1355.0,Strength,10.0,3300.0,3,1
11752,25,F,58.2,164,165,169,71,115.2,984.0,Strength,20.8,3300.0,4,3
11753,51,M,126.0,174,190,139,57,62.4,1108.0,Strength,27.3,3200.0,2,1
11754,32,F,52.3,159,161,121,74,120.0,723.0,Strength,20.3,3300.0,3,1
11755,55,F,129.6,184,188,139,58,76.8,1272.0,HIIT,19.2,3500.0,3,1
11756,33,F,72.3,180,199,120,74,79.8,457.0,HIIT,26.5,2300.0,4,2
11757,28,M,64.1,155,179,152,52,84.6,1091.0,HIIT,31.1,3300.0,4,1
11758,34,M,66.7,155,186,169,55,88.8,781.0,Cardio,19.4,2500.0,3,1
11759,35,M,44.9,192,168,123,67,77.4,572.0,Cardio,20.8,2100.0,4,2
11760,36,F,90.0,169,180,160,72,120.0,717.0,HIIT,20.6,3300.0,4,1
11761,27,M,77.7,176,167,131,74,81.6,448.0,HIIT,24.9,2100.0,5,2
11762,18,M,100.0,173,192,166,56,73.2,1631.0,Strength,23.3,1800.0,4,2
11763,52,M,83.4,152,176,142,56,87.0,596.0,HIIT,25.6,1900.0,3,2
11764,32,F,46.5,183,176,128,74,60.6,1061.0,Cardio,10.0,2500.0,4,3
11765,37,F,81.1,178,195,143,72,64.2,770.0,HIIT,22.5,2500.0,3,2
11766,23,F,55.4,180,164,163,73,79.8,783.0,Strength,27.1,1500.0,2,1
11768,25,F,76.2,187,184,148,69,117.6,809.0,HIIT,26.2,2300.0,3,1
11769,52,M,84.5,175,180,158,71,120.0,830.0,Strength,14.1,1500.0,4,3
11770,59,M,40.0,200,173,141,68,62.4,1331.0,Strength,27.0,3700.0,2,1
11771,42,F,55.6,163,176,134,74,84.6,384.0,Cardio,22.0,3300.0,3,1
11772,29,M,73.6,182,162,141,55,90.0,1057.0,Cardio,25.2,2100.0,2,2
11773,29,F,50.8,189,199,163,59,48.0,784.0,HIIT,35.0,2500.0,3,2
11774,27,M,72.5,188,181,162,69,72.6,1120.0,HIIT,34.6,3400.0,4,1
11775,21,F,94.4,169,197,155,61,116.4,1089.0,Strength,20.7,2400.0,0,2
11776,32,M,51.1,186,199,131,63,60.0,865.0,HIIT,34.8,3200.0,3,1
11777,30,F,88.8,169,171,127,70,72.6,1097.0,Strength,25.6,3400.0,0,1
11778,23,F,52.6,178,176,169,53,69.0,1384.0,Cardio,31.1,2400.0,3,2
11779,18,M,57.5,174,193,154,70,69.6,1358.0,HIIT,33.9,3700.0,4,3
11780,52,F,45.1,165,165,164,71,105.6,1380.0,Yoga,21.5,3300.0,5,1
11781,45,M,98.7,177,183,132,74,79.2,400.0,Cardio,19.5,2000.0,4,2
11782,51,M,63.0,178,161,152,50,79.8,1339.0,Strength,29.1,1800.0,2,2
11783,34,F,101.5,157,184,120,55,61.2,601.0,Strength,17.7,2300.0,5,0
11784,18,F,89.8,166,185,140,54,120.0,1283.0,HIIT,28.4,1900.0,0,2
11785,28,F,121.1,175,163,149,68,94.2,716.0,Strength,21.0,3300.0,5,1
11786,18,M,46.3,200,167,169,64,77.4,1556.0,Yoga,22.5,2600.0,2,3
11787,35,M,40.0,171,162,133,69,119.4,840.0,Yoga,20.2,3200.0,4,2
11788,56,F,64.2,179,196,165,58,58.2,667.0,Cardio,15.9,3300.0,4,1
11789,32,F,90.5,163,184,166,50,87.6,1217.0,Strength,31.3,2000.0,5,1
11790,42,F,40.0,181,177,145,59,102.6,1065.0,HIIT,26.6,1500.0,3,1
11791,54,M,72.6,156,172,165,69,75.6,966.0,HIIT,26.1,3500.0,2,1
11792,34,F,89.7,178,184,142,53,31.8,1662.0,HIIT,24.2,1500.0,3,1
11793,21,F,59.7,165,191,138,68,57.0,539.0,HIIT,35.0,3200.0,4,2
11794,18,M,42.0,182,188,137,67,46.2,589.0,HIIT,16.4,2000.0,2,3
11795,18,M,57.9,200,168,156,50,63.0,689.0,Cardio,28.3,3600.0,3,3
11796,18,F,40.0,180,187,158,71,74.4,665.0,Strength,24.1,1700.0,2,2
11797,18,F,70.9,187,176,164,59,120.0,745.0,HIIT,28.2,3200.0,4,2
11798,26,M,44.0,160,190,125,68,63.6,1246.0,Strength,21.1,2700.0,2,2
11799,31,F,46.9,175,192,146,63,120.0,748.0,Cardio,15.3,1700.0,4,0
11800,49,M,47.5,179,161,169,61,85.8,957.0,Strength,25.8,3000.0,4,1
11801,38,M,69.0,182,170,133,53,74.4,1610.0,Strength,30.1,2800.0,2,2
11802,18,F,59.1,200,181,123,72,116.4,901.0,HIIT,23.2,2400.0,4,2
11803,35,M,98.6,155,184,141,59,120.0,1172.0,Cardio,27.8,3200.0,2,2
11804,29,F,58.4,161,182,165,70,46.2,1259.0,HIIT,20.1,3500.0,4,2
11805,38,M,93.7,166,168,169,68,118.2,875.0,Cardio,29.0,3400.0,4,2
11806,42,F,88.6,200,171,166,72,66.6,1335.0,Yoga,18.6,2200.0,5,2
11807,18,M,49.9,177,191,123,74,84.0,626.0,Strength,25.9,3400.0,2,2
11808,42,F,99.9,160,189,169,58,111.0,1099.0,HIIT,32.6,2200.0,2,1
11809,26,F,58.6,178,198,143,74,95.4,1008.0,Cardio,21.1,2200.0,3,1
11810,36,M,57.4,158,192,152,70,82.8,1137.0,Yoga,18.3,3200.0,2,1
11811,47,M,48.1,171,185,129,74,52.2,1177.0,Strength,28.1,2600.0,3,3
11812,30,M,60.1,193,187,140,58,88.8,875.0,HIIT,29.7,3100.0,5,1
11813,23,F,88.0,200,193,128,70,74.4,399.0,HIIT,23.9,2800.0,3,1
11814,20,F,69.3,175,180,120,72,63.6,1421.0,Yoga,24.6,3200.0,4,2
11815,18,M,52.6,176,175,154,50,70.2,1783.0,Yoga,21.0,3000.0,3,2
11816,39,F,65.6,170,172,148,68,52.2,1709.0,HIIT,20.2,1500.0,4,3
11817,22,M,80.6,171,176,139,60,120.0,957.0,Cardio,31.0,2400.0,4,2
11818,57,F,43.5,200,172,159,59,103.8,530.0,Yoga,18.7,2100.0,2,3
11819,25,F,72.6,170,161,168,51,76.8,1262.0,Strength,22.0,3100.0,4,2
11820,18,M,87.5,176,169,160,60,120.0,1042.0,Yoga,22.4,3300.0,2,3
11821,50,M,46.8,177,180,128,70,84.0,803.0,HIIT,17.0,3300.0,4,1
11822,27,M,42.5,161,183,155,71,120.0,933.0,HIIT,22.9,1600.0,2,1
11823,18,F,44.9,177,168,127,57,99.6,512.0,Strength,12.3,3700.0,3,1
11824,18,M,63.9,171,164,140,66,88.8,785.0,Yoga,30.2,3300.0,4,2
11825,21,M,90.1,172,184,138,68,81.0,1043.0,Yoga,27.1,2100.0,4,3
11826,18,M,48.2,175,180,134,63,83.4,1053.0,Yoga,22.1,2200.0,4,1
11827,31,M,67.4,183,167,122,66,89.4,1032.0,HIIT,30.6,3100.0,5,2
11828,26,M,65.0,169,171,162,62,92.4,1066.0,Strength,16.6,3500.0,2,2
11829,33,F,95.0,185,168,140,56,78.0,958.0,Strength,20.5,3300.0,3,2
11830,30,F,65.3,176,192,161,57,69.6,1092.0,Cardio,32.1,1900.0,4,3
11831,59,M,40.0,172,182,164,56,76.2,1783.0,HIIT,12.6,3100.0,4,3
11832,46,F,82.9,174,194,165,52,120.0,1107.0,Cardio,24.3,3100.0,3,3
11833,18,M,59.4,187,195,139,74,120.0,958.0,Yoga,14.9,2700.0,3,2
11834,49,M,58.2,182,171,154,67,82.8,624.0,Strength,20.8,3500.0,4,1
11835,37,F,77.3,158,180,140,61,94.2,1333.0,HIIT,23.5,1500.0,2,2
11836,22,M,66.0,167,181,122,50,57.6,912.0,Cardio,26.3,1500.0,3,2
11837,29,F,67.4,176,187,120,74,66.0,911.0,Cardio,21.4,2300.0,5,1
11838,31,M,62.2,170,168,155,55,37.2,1596.0,Strength,35.0,3200.0,2,1
11839,27,F,59.6,173,182,139,71,85.2,1321.0,Strength,16.3,3300.0,4,3
11840,35,M,40.0,172,182,120,70,73.2,1178.0,HIIT,14.6,1900.0,4,2
11841,24,M,41.3,173,180,156,74,93.0,1285.0,HIIT,26.2,3200.0,4,3
11842,48,M,97.0,173,172,122,74,102.0,903.0,Cardio,12.8,3500.0,4,2
11843,59,F,47.2,168,185,159,70,89.4,704.0,Strength,15.4,2200.0,4,2
11844,33,M,65.7,197,167,144,53,66.0,872.0,Cardio,19.1,2000.0,4,1
11845,31,M,80.2,174,187,141,72,73.8,1326.0,Strength,21.2,2800.0,2,2
11846,40,M,59.3,200,166,141,74,86.4,801.0,Cardio,24.6,3400.0,5,2
11847,28,M,61.1,174,163,156,59,113.4,1277.0,Cardio,21.5,3400.0,2,2
11848,57,F,79.4,155,160,164,50,93.0,1116.0,Strength,32.2,3600.0,2,2
